text,label
"4 tickets have the early keyword, thos must be addressed as soon as possible: https://core.trac.wordpress.org/query?status=accepted&status=assigned&status=new&status=reopened&status=reviewing&keywords=~early&focuses=~accessibility&milestone=5.5&col=id&col=summary&col=status&col=milestone&col=owner&col=type&col=priority&order=priority",2
"Apart from bugfixes, it would be nice to have at least a couple user-facing accessibility improvements for 5.5.",2
"as WP 5.4 is close to Release Candidate, it will be possible to commit things into trunk (starting next week hopefully) (edited)",2
"We are keeping postponing “uniform search” since a few releases.
The “Howdy-flyout” could be a good candidate.
We still have work to do about colors (yesterday I was attending the #core-css meeting, they plan to run a CSS-admin audit)",2
are we still looking for Accessible color schemes?,2
"wow, great news",2
"Yes, I think accessible color schemes should be on the table.",2
Accessible color schemes could get some interest from other teams too. Good candidate!,2
"Uniform Search would be great, if we can get the commitment to push it through. I can't really take lead on that while also coordinating WP Accessibility Day, however.",2
I think we should also consider exploring the proposal for compact/expanded views for post tables.,2
"Color schemes tie in with the core CSS auditing, and we already have buy in from design; so that should be a high-priority goal.",2
Compact/expanded views probably needs scoping & a feature proposal.,2
"Updated list:
- Accessible color schemes
- Alternative WP List Tables views
- Uniform Search
- ""Howdy-flyout""
- Colors",2
"I think that, with this list of goals, we should consider making a multi-release plan that we would like to follow with these - they certainly won't all happen in one release.",2
I’m personally interested to (specifically) work on Accessible color schemes and Alternative WP List Tables views (edited),2
"What we probably need is somebody to take point on each project; I've already taken steps on Accessible color schemes, and am willing to take point on that. I'm happy to contribute to other projects, but can't take lead on more than one.",2
"Same here (as I’m also working on auto-updates for 5.5).
I can take care of Alternative WP List Tables views (edited)",2
Uniform search looks like a very big item… (edited),2
"Yes, well...that's why it keeps getting pushed down the list, I think.",2
Maybe we should milstone it to 5.6 and only address 2-3 projects in 5.5 (which is awesome),2
I'm fine with that; but I think it'll only happen in 5.6 if people are already working on it during 5.5.,2
And that requires somebody to step up and take lead on it. That could be @nrqsnchz - I was working on it with him previously.,2
we started this discussion last week and agreed to continue the conversation today,2
did anyone have any additional thoughts or suggestions on this topic?,2
I don’t remember what was discussed last week,2
"not a problem, I think it’s a good idea to recapitulate so we all have a bit of context",2
last week we started talking about how can we as the a11y team be more involved in the development of Gutenberg,2
"we seemed to agreed that we wanted to do more there, but we didn’t know how to. The team’s bandwidth seems to be not enough to keep up with the  pace.",2
I only have so much time and bandwidth,2
"and that’s understandable, we all can only do so much",2
How can I help?,2
"Did we actually discuss this point last week? No mention in the meetings notes, nor I was able to find anthing after a quick back scroll on this channel.",2
